Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,predicted_ltv,last_purchase_date,churned,churn_probability,action_code,action_label,action
15671.0,19,7,2657.13,4,5,5,455,0,At Risk,737.505167296461,2011-11-21 12:43:00,0,0.02999381,nurture,🟢 Nurture,🟢 Nurture
15673.0,88,4,2726.23,2,4,5,245,0,At Risk,545.2095525029779,2011-09-12 16:12:00,0,0.2293673,nurture,🟢 Nurture,🟢 Nurture
15674.0,73,4,2111.89,2,4,5,245,0,At Risk,651.0644587985454,2011-09-27 15:17:00,0,0.17657226,nurture,🟢 Nurture,🟢 Nurture
15675.0,81,3,323.69,2,3,2,232,0,At Risk,104.5424921773582,2011-09-19 13:48:00,0,0.49975276,monitor,🔵 Monitor,🔵 Monitor
15676.0,19,3,3435.76,4,4,5,445,0,At Risk,932.1063139013339,2011-11-21 12:40:00,0,0.26774076,nurture,🟢 Nurture,🟢 Nurture
15677.0,49,1,657.23,3,1,3,313,0,At Risk,0.0,2011-10-21 15:36:00,0,0.62328583,let_go,⚪ Let Go,⚪ Let Go
15678.0,53,1,352.7,3,1,2,312,0,At Risk,0.0,2011-10-18 09:25:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15679.0,24,4,781.28,4,4,3,443,0,At Risk,299.649183102508,2011-11-15 16:19:00,0,0.13814944,nurture,🟢 Nurture,🟢 Nurture
15680.0,9,3,1333.68,5,4,4,544,0,At Risk,249.27916866902817,2011-11-30 13:46:00,0,0.41558298,nurture,🟢 Nurture,🟢 Nurture
15681.0,25,5,1426.16,4,4,4,444,0,At Risk,367.60808805335046,2011-11-14 16:30:00,0,0.09429009,nurture,🟢 Nurture,🟢 Nurture
15683.0,117,1,193.75,2,1,1,211,0,At Risk,0.0,2011-08-14 12:56:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15687.0,9,9,2993.1,5,5,5,555,0,At Risk,696.7221119210736,2011-12-01 08:33:00,0,0.17138866,nurture,🟢 Nurture,🟢 Nurture
15689.0,120,2,254.1,2,3,2,232,0,At Risk,58.45087127257702,2011-08-12 09:37:00,1,0.68590057,let_go,⚪ Let Go,⚪ Let Go
15690.0,4,2,239.76,5,3,1,531,0,At Risk,148.89652674300154,2011-12-05 15:59:00,0,0.14109792,monitor,🔵 Monitor,🔵 Monitor
15691.0,252,1,136.8,1,1,1,111,1,Hibernating,0.0,2011-04-01 15:13:00,1,0.7907084,let_go,⚪ Let Go,⚪ Let Go
15692.0,28,1,191.04,4,1,1,411,0,At Risk,0.0,2011-11-11 14:12:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15694.0,1,13,6464.4,5,5,5,555,3,Loyal Customers,1408.153321893394,2011-12-09 09:44:00,0,0.021910321,nurture,🟢 Nurture,🟢 Nurture
15695.0,267,2,409.98,1,3,2,132,1,Hibernating,0.0,2011-03-18 08:32:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15696.0,33,8,2711.11,4,5,5,455,0,At Risk,592.0354125366405,2011-11-06 14:02:00,0,0.055861417,nurture,🟢 Nurture,🟢 Nurture
15699.0,18,1,309.65,4,1,2,412,0,At Risk,0.0,2011-11-22 08:26:00,0,0.74204737,let_go,⚪ Let Go,⚪ Let Go
15700.0,172,2,696.68,2,3,3,233,1,Hibernating,5.484703000161101,2011-06-20 16:53:00,1,0.64486927,let_go,⚪ Let Go,⚪ Let Go
15701.0,2,4,1529.0,5,4,4,544,0,At Risk,504.4230915061597,2011-12-07 14:39:00,0,0.04363077,nurture,🟢 Nurture,🟢 Nurture
15703.0,265,1,211.5,1,1,1,111,1,Hibernating,0.0,2011-03-20 10:51:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15704.0,140,4,2293.62,2,4,5,245,0,At Risk,634.9770326994843,2011-07-22 13:35:00,1,0.29089963,nurture,🟢 Nurture,🟢 Nurture
15705.0,201,1,143.1,1,1,1,111,1,Hibernating,0.0,2011-05-22 15:37:00,1,0.79090285,let_go,⚪ Let Go,⚪ Let Go
15706.0,64,4,1060.56,3,4,4,344,0,At Risk,438.00082490806545,2011-10-07 10:09:00,0,0.17501885,nurture,🟢 Nurture,🟢 Nurture
15707.0,35,4,916.98,3,4,3,343,0,At Risk,680.6090790602427,2011-11-04 14:35:00,0,0.005581632,nurture,🟢 Nurture,🟢 Nurture
15708.0,41,7,3235.25,3,5,5,355,0,At Risk,704.5110348798846,2011-10-30 10:54:00,0,0.059670918,nurture,🟢 Nurture,🟢 Nurture
15709.0,284,1,133.25,1,1,1,111,1,Hibernating,0.0,2011-03-01 10:38:00,1,0.79418945,let_go,⚪ Let Go,⚪ Let Go
15712.0,9,5,1072.3600000000001,5,4,4,544,0,At Risk,246.14335463818367,2011-11-30 14:09:00,0,0.18754783,nurture,🟢 Nurture,🟢 Nurture
15713.0,143,2,356.7,2,3,2,232,0,At Risk,70.79444615019072,2011-07-19 13:34:00,1,0.739772,let_go,⚪ Let Go,⚪ Let Go
15714.0,12,2,330.03000000000003,5,3,2,532,0,At Risk,273.6991081882143,2011-11-28 11:26:00,0,0.11902863,nurture,🟢 Nurture,🟢 Nurture
15716.0,146,4,1101.1100000000001,2,4,4,244,0,At Risk,151.86574970015508,2011-07-17 11:59:00,1,0.39391932,monitor,🔵 Monitor,🔵 Monitor
15717.0,234,1,150.3,1,1,1,111,1,Hibernating,0.0,2011-04-19 13:21:00,1,0.7604684,let_go,⚪ Let Go,⚪ Let Go
15719.0,33,13,5028.42,4,5,5,455,0,At Risk,1150.9688510791134,2011-11-07 12:29:00,0,0.047946434,nurture,🟢 Nurture,🟢 Nurture
15720.0,24,1,598.73,4,1,3,413,0,At Risk,0.0,2011-11-15 14:48:00,0,0.69083667,let_go,⚪ Let Go,⚪ Let Go
15721.0,12,1,471.40000000000003,5,2,2,522,0,At Risk,0.0,2011-11-28 12:14:00,0,0.6685883,let_go,⚪ Let Go,⚪ Let Go
15722.0,36,5,2211.21,3,4,5,345,0,At Risk,621.2644257530261,2011-11-04 11:43:00,0,0.14327608,nurture,🟢 Nurture,🟢 Nurture
15723.0,365,1,190.7,1,2,1,121,1,Hibernating,0.0,2010-12-10 11:12:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15724.0,201,2,218.25,1,3,1,131,1,Hibernating,55.70662101866963,2011-05-22 14:40:00,1,0.7408482,let_go,⚪ Let Go,⚪ Let Go
15725.0,15,1,415.25,4,2,2,422,0,At Risk,0.0,2011-11-24 14:51:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15727.0,17,7,5159.06,4,5,5,455,0,At Risk,901.5769074639534,2011-11-23 12:36:00,0,0.03047225,nurture,🟢 Nurture,🟢 Nurture
15729.0,213,1,85.0,1,2,1,121,1,Hibernating,0.0,2011-05-11 12:36:00,1,0.78954464,let_go,⚪ Let Go,⚪ Let Go
15730.0,66,3,1120.88,3,4,4,344,0,At Risk,318.73967763061785,2011-10-05 12:31:00,0,0.37712416,nurture,🟢 Nurture,🟢 Nurture
15732.0,212,2,294.12,1,3,2,132,1,Hibernating,58.85980773007377,2011-05-11 14:24:00,1,0.719324,let_go,⚪ Let Go,⚪ Let Go
15733.0,283,1,162.3,1,2,1,121,1,Hibernating,0.0,2011-03-02 09:05:00,1,0.77871877,let_go,⚪ Let Go,⚪ Let Go
15734.0,115,2,1339.45,2,3,4,234,0,At Risk,490.1071688341279,2011-08-17 10:50:00,1,0.30088198,nurture,🟢 Nurture,🟢 Nurture
15737.0,15,8,1188.1200000000001,4,5,4,454,0,At Risk,252.45450453943232,2011-11-25 11:21:00,0,0.046932586,nurture,🟢 Nurture,🟢 Nurture
15738.0,19,16,4812.42,4,5,5,455,3,Loyal Customers,1018.4913220854062,2011-11-21 08:26:00,0,0.030325579,nurture,🟢 Nurture,🟢 Nurture
15739.0,66,1,449.12,3,2,2,322,0,At Risk,0.0,2011-10-04 13:42:00,0,0.64429915,let_go,⚪ Let Go,⚪ Let Go
15740.0,49,1,154.88,3,2,1,321,0,At Risk,0.0,2011-10-21 14:29:00,0,0.7986125,let_go,⚪ Let Go,⚪ Let Go
15743.0,16,4,775.96,4,4,3,443,0,At Risk,223.65586819292,2011-11-23 17:19:00,0,0.17762849,nurture,🟢 Nurture,🟢 Nurture
15744.0,78,1,34.8,2,2,1,221,0,At Risk,0.0,2011-09-23 09:52:00,0,0.78097343,let_go,⚪ Let Go,⚪ Let Go
15745.0,19,4,1094.59,4,4,4,444,0,At Risk,313.8745170017982,2011-11-20 13:45:00,0,0.22589687,nurture,🟢 Nurture,🟢 Nurture
15746.0,134,1,196.88,2,2,1,221,0,At Risk,0.0,2011-07-28 15:21:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15747.0,13,3,946.64,5,4,4,544,0,At Risk,400.28071359076955,2011-11-27 12:26:00,0,0.062030002,nurture,🟢 Nurture,🟢 Nurture
15748.0,40,1,144.36,3,2,1,321,0,At Risk,0.0,2011-10-30 12:51:00,0,0.79090285,let_go,⚪ Let Go,⚪ Let Go
15749.0,235,3,44534.3,1,4,5,145,3,Loyal Customers,8810.53139674844,2011-04-18 13:20:00,1,0.2264561,nurture,🟢 Nurture,🟢 Nurture
15750.0,3,8,2463.05,5,5,5,555,0,At Risk,516.5617258242279,2011-12-07 12:34:00,0,0.09489245,nurture,🟢 Nurture,🟢 Nurture
15752.0,40,7,2626.6,3,5,5,355,0,At Risk,567.4041699975019,2011-10-31 11:37:00,0,0.08302322,nurture,🟢 Nurture,🟢 Nurture
15753.0,305,1,79.2,1,2,1,121,1,Hibernating,0.0,2011-02-08 12:41:00,1,0.7589021,let_go,⚪ Let Go,⚪ Let Go
15754.0,51,3,458.57,3,4,2,342,0,At Risk,153.88949577683996,2011-10-19 14:40:00,0,0.27995673,monitor,🔵 Monitor,🔵 Monitor
15755.0,10,6,2364.25,5,5,5,555,0,At Risk,620.0238171430084,2011-11-29 14:57:00,0,0.13705257,nurture,🟢 Nurture,🟢 Nurture
15756.0,61,4,528.01,3,4,3,343,0,At Risk,153.60110796523304,2011-10-09 13:30:00,0,0.26251248,monitor,🔵 Monitor,🔵 Monitor
15757.0,66,2,714.42,3,3,3,333,0,At Risk,272.87217443339404,2011-10-05 12:14:00,0,0.5060457,retain,🔴 Retain Immediately,🔴 Retain Immediately
15758.0,25,1,205.25,4,2,1,421,0,At Risk,0.0,2011-11-15 10:48:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15759.0,218,3,253.04,1,4,2,142,1,Hibernating,47.253211042082526,2011-05-05 15:13:00,1,0.809081,let_go,⚪ Let Go,⚪ Let Go
15762.0,65,2,583.75,3,3,3,333,0,At Risk,370.1273316903721,2011-10-05 16:15:00,0,0.04502887,nurture,🟢 Nurture,🟢 Nurture
15763.0,32,2,1086.92,4,3,4,434,0,At Risk,772.7481565818129,2011-11-08 09:44:00,0,0.06745912,nurture,🟢 Nurture,🟢 Nurture
15764.0,88,6,3279.97,2,5,5,255,0,At Risk,742.8268701802274,2011-09-12 17:58:00,0,0.13222985,nurture,🟢 Nurture,🟢 Nurture
15766.0,64,1,315.06,3,2,2,322,0,At Risk,0.0,2011-10-06 17:03:00,0,0.74204737,let_go,⚪ Let Go,⚪ Let Go
15768.0,116,3,621.8299999999999,2,4,3,243,0,At Risk,121.82196848672817,2011-08-16 10:48:00,1,0.5979983,let_go,⚪ Let Go,⚪ Let Go
15769.0,7,26,56252.72,5,5,5,555,3,Loyal Customers,12611.894574269343,2011-12-02 13:52:00,0,0.0119413175,nurture,🟢 Nurture,🟢 Nurture
15773.0,6,1,635.6800000000001,5,2,3,523,0,At Risk,0.0,2011-12-04 12:48:00,0,0.62328583,let_go,⚪ Let Go,⚪ Let Go
15774.0,69,1,270.8,3,2,2,322,0,At Risk,0.0,2011-10-02 12:04:00,0,0.6907499,let_go,⚪ Let Go,⚪ Let Go
15775.0,245,1,104.9,1,2,1,121,1,Hibernating,0.0,2011-04-08 12:56:00,1,0.7762069,let_go,⚪ Let Go,⚪ Let Go
15776.0,133,1,241.62,2,2,1,221,0,At Risk,0.0,2011-07-29 13:46:00,1,0.7233779,let_go,⚪ Let Go,⚪ Let Go
15777.0,241,4,1047.11,1,4,4,144,1,Hibernating,201.50356401861387,2011-04-12 16:43:00,1,0.39512765,nurture,🟢 Nurture,🟢 Nurture
15780.0,184,3,475.28000000000003,1,4,2,142,1,Hibernating,89.65918607437385,2011-06-09 12:01:00,1,0.63690305,let_go,⚪ Let Go,⚪ Let Go
15781.0,25,3,345.46,4,4,2,442,0,At Risk,91.11783743339939,2011-11-14 14:57:00,0,0.5978094,let_go,⚪ Let Go,⚪ Let Go
15782.0,10,3,2614.7400000000002,5,4,5,545,0,At Risk,932.5904592133895,2011-11-30 10:49:00,0,0.18423077,nurture,🟢 Nurture,🟢 Nurture
15783.0,11,1,246.3,5,2,1,521,0,At Risk,0.0,2011-11-29 09:50:00,0,0.7233779,let_go,⚪ Let Go,⚪ Let Go
15785.0,33,5,2328.9700000000003,4,4,5,445,0,At Risk,454.28734769696837,2011-11-07 11:33:00,0,0.17976673,nurture,🟢 Nurture,🟢 Nurture
15786.0,46,3,4919.0,3,4,5,345,0,At Risk,1805.3210783422596,2011-10-24 14:13:00,0,0.032268662,nurture,🟢 Nurture,🟢 Nurture
15787.0,26,3,933.26,4,4,4,444,0,At Risk,729.1443508559183,2011-11-13 14:55:00,0,0.007883059,nurture,🟢 Nurture,🟢 Nurture
15789.0,358,1,351.3,1,2,2,122,1,Hibernating,0.0,2010-12-16 14:35:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15790.0,10,1,218.75,5,2,1,521,0,At Risk,0.0,2011-11-29 14:53:00,0,0.7233779,let_go,⚪ Let Go,⚪ Let Go
15791.0,44,2,1612.69,3,3,4,334,0,At Risk,247.76972272365322,2011-10-27 10:14:00,0,0.82165813,retain,🔴 Retain Immediately,🔴 Retain Immediately
15793.0,15,3,965.61,4,4,4,444,0,At Risk,255.13568797704266,2011-11-25 09:31:00,0,0.31940025,nurture,🟢 Nurture,🟢 Nurture
15795.0,150,1,610.01,2,2,3,223,1,Hibernating,0.0,2011-07-13 10:43:00,1,0.69083667,let_go,⚪ Let Go,⚪ Let Go
15796.0,1,8,2707.61,5,5,5,555,0,At Risk,676.2053174577521,2011-12-08 19:55:00,0,0.032218438,nurture,🟢 Nurture,🟢 Nurture
15797.0,113,3,2192.4,2,4,5,245,0,At Risk,240.99867993027325,2011-08-18 17:04:00,1,0.47029212,nurture,🟢 Nurture,🟢 Nurture
15799.0,76,3,884.14,2,4,3,243,0,At Risk,179.2000941820966,2011-09-25 12:46:00,0,0.45992616,nurture,🟢 Nurture,🟢 Nurture
15800.0,107,2,696.89,2,3,3,233,0,At Risk,244.11535510273654,2011-08-24 14:23:00,1,0.48266035,nurture,🟢 Nurture,🟢 Nurture
15801.0,46,3,1063.95,3,4,4,344,0,At Risk,760.3287309239647,2011-10-24 13:52:00,0,0.02422574,nurture,🟢 Nurture,🟢 Nurture
15803.0,51,1,415.82000000000005,3,2,2,322,0,At Risk,0.0,2011-10-19 14:56:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15804.0,1,13,4206.39,5,5,5,555,0,At Risk,1477.3227130225132,2011-12-09 12:31:00,0,0.12393645,nurture,🟢 Nurture,🟢 Nurture
15805.0,23,17,5488.18,4,5,5,455,3,Loyal Customers,1193.9396969359634,2011-11-16 16:32:00,0,0.14074016,nurture,🟢 Nurture,🟢 Nurture
15806.0,46,3,784.58,3,4,3,343,0,At Risk,182.98215850270861,2011-10-24 14:35:00,0,0.3335068,nurture,🟢 Nurture,🟢 Nurture
15807.0,50,3,903.9,3,4,3,343,0,At Risk,369.9368970769107,2011-10-20 14:10:00,0,0.054123286,nurture,🟢 Nurture,🟢 Nurture
15808.0,306,4,3651.27,1,4,5,145,1,Hibernating,713.1442875365004,2011-02-06 14:33:00,1,0.12457375,nurture,🟢 Nurture,🟢 Nurture
15809.0,36,5,515.77,3,4,3,343,0,At Risk,97.11656760025099,2011-11-03 16:40:00,0,0.5251638,let_go,⚪ Let Go,⚪ Let Go
15810.0,79,4,1391.98,2,4,4,244,0,At Risk,328.4801631872113,2011-09-22 09:38:00,0,0.17305356,nurture,🟢 Nurture,🟢 Nurture
15811.0,22,6,2218.62,4,5,5,455,0,At Risk,479.35516801941014,2011-11-17 15:31:00,0,0.17036834,nurture,🟢 Nurture,🟢 Nurture
15812.0,107,5,1801.14,2,4,4,244,0,At Risk,452.2400620029061,2011-08-24 14:19:00,1,0.084384724,nurture,🟢 Nurture,🟢 Nurture
15813.0,208,2,1303.9099999999999,1,3,4,134,1,Hibernating,294.8092114506824,2011-05-16 08:13:00,1,0.7768565,retain,🔴 Retain Immediately,🔴 Retain Immediately
15814.0,17,4,1945.33,4,4,4,444,0,At Risk,1159.713641539461,2011-11-23 08:17:00,0,0.043151636,nurture,🟢 Nurture,🟢 Nurture
15815.0,64,5,2100.6,3,4,5,345,0,At Risk,582.9282716030369,2011-10-07 12:42:00,0,0.1887875,nurture,🟢 Nurture,🟢 Nurture
15819.0,49,4,1905.45,3,4,4,344,0,At Risk,436.0276896936608,2011-10-21 14:50:00,0,0.2225863,nurture,🟢 Nurture,🟢 Nurture
15820.0,320,1,206.98,1,2,1,121,1,Hibernating,0.0,2011-01-24 12:00:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15821.0,44,2,570.96,3,3,3,333,0,At Risk,510.3479194867091,2011-10-26 15:48:00,0,0.023554442,nurture,🟢 Nurture,🟢 Nurture
15822.0,3,2,885.47,5,3,3,533,0,At Risk,170.9717776031629,2011-12-06 14:50:00,0,0.7248539,retain,🔴 Retain Immediately,🔴 Retain Immediately
15825.0,172,1,532.94,2,2,3,223,1,Hibernating,0.0,2011-06-20 13:27:00,1,0.6685883,let_go,⚪ Let Go,⚪ Let Go
15826.0,56,3,1654.31,3,4,4,344,0,At Risk,576.564836359028,2011-10-14 16:05:00,0,0.32109168,nurture,🟢 Nurture,🟢 Nurture
15827.0,73,14,1836.0900000000001,2,5,4,254,0,At Risk,380.3367692580719,2011-09-27 15:35:00,0,0.021053335,nurture,🟢 Nurture,🟢 Nurture
15829.0,99,2,636.14,2,3,3,233,0,At Risk,271.5805077013898,2011-09-01 16:45:00,1,0.5060457,retain,🔴 Retain Immediately,🔴 Retain Immediately
15830.0,38,1,576.0,3,2,3,323,0,At Risk,0.0,2011-11-02 10:40:00,0,0.69083667,let_go,⚪ Let Go,⚪ Let Go
15831.0,58,3,794.64,3,4,3,343,0,At Risk,158.51150836444072,2011-10-12 13:14:00,0,0.37925616,nurture,🟢 Nurture,🟢 Nurture
15832.0,254,1,836.79,1,2,3,123,1,Hibernating,0.0,2011-03-30 15:29:00,1,0.6023235,let_go,⚪ Let Go,⚪ Let Go
15834.0,70,4,2222.65,3,4,5,345,0,At Risk,357.4094896562613,2011-09-30 14:41:00,0,0.28813368,nurture,🟢 Nurture,🟢 Nurture
15835.0,44,4,954.09,3,4,4,344,0,At Risk,191.95493267974553,2011-10-26 15:47:00,0,0.32186678,nurture,🟢 Nurture,🟢 Nurture
15836.0,50,1,137.37,3,2,1,321,0,At Risk,0.0,2011-10-20 17:13:00,0,0.7907084,let_go,⚪ Let Go,⚪ Let Go
15837.0,65,1,391.98,3,2,2,322,0,At Risk,0.0,2011-10-06 09:01:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15838.0,11,19,33643.08,5,5,5,555,3,Loyal Customers,7513.819240297723,2011-11-28 14:00:00,0,0.010384795,nurture,🟢 Nurture,🟢 Nurture
15839.0,33,3,1048.49,4,4,4,444,0,At Risk,482.4986971558494,2011-11-06 13:54:00,0,0.10664463,nurture,🟢 Nurture,🟢 Nurture
15840.0,59,2,355.56,3,3,2,332,0,At Risk,85.62429037705151,2011-10-12 09:08:00,0,0.66440064,let_go,⚪ Let Go,⚪ Let Go
15841.0,73,4,1224.06,2,4,4,244,0,At Risk,256.3076317061695,2011-09-28 12:15:00,0,0.16669402,nurture,🟢 Nurture,🟢 Nurture
15843.0,304,1,118.95000000000002,1,2,1,121,1,Hibernating,0.0,2011-02-09 10:19:00,1,0.7762069,let_go,⚪ Let Go,⚪ Let Go
15844.0,46,1,130.73999999999998,3,2,1,321,0,At Risk,0.0,2011-10-24 15:19:00,0,0.79418945,let_go,⚪ Let Go,⚪ Let Go
15845.0,18,8,3711.77,4,5,5,455,0,At Risk,882.3373138590239,2011-11-22 09:42:00,0,0.14743274,nurture,🟢 Nurture,🟢 Nurture
15847.0,38,2,389.27,3,3,2,332,0,At Risk,98.73280804407628,2011-11-01 14:41:00,0,0.6366114,let_go,⚪ Let Go,⚪ Let Go
15850.0,19,2,234.88,4,3,1,431,0,At Risk,90.97363669876268,2011-11-20 14:14:00,0,0.3124324,monitor,🔵 Monitor,🔵 Monitor
15852.0,187,2,160.71,1,3,1,131,1,Hibernating,39.72411687799225,2011-06-06 11:22:00,1,0.72703785,let_go,⚪ Let Go,⚪ Let Go
15853.0,52,1,110.8,3,2,1,321,0,At Risk,0.0,2011-10-19 10:38:00,0,0.7762069,let_go,⚪ Let Go,⚪ Let Go
15854.0,4,12,2969.12,5,5,5,555,0,At Risk,654.3748327580895,2011-12-05 13:39:00,0,0.033667326,nurture,🟢 Nurture,🟢 Nurture
15855.0,137,5,712.24,2,4,3,243,0,At Risk,212.59918875159505,2011-07-26 10:20:00,1,0.2223969,nurture,🟢 Nurture,🟢 Nurture
15856.0,4,27,16142.380000000001,5,5,5,555,3,Loyal Customers,3326.630537476397,2011-12-05 17:09:00,0,0.010384795,nurture,🟢 Nurture,🟢 Nurture
15857.0,19,1,297.0,4,2,2,422,0,At Risk,0.0,2011-11-21 12:18:00,0,0.74204737,let_go,⚪ Let Go,⚪ Let Go
15858.0,16,5,1427.57,4,4,4,444,0,At Risk,265.6258326736491,2011-11-24 12:48:00,0,0.2614477,nurture,🟢 Nurture,🟢 Nurture
15860.0,41,8,965.16,3,5,4,354,0,At Risk,206.65296925131858,2011-10-30 11:25:00,0,0.14011993,nurture,🟢 Nurture,🟢 Nurture
15861.0,12,8,3146.92,5,5,5,555,0,At Risk,801.3453606631144,2011-11-27 15:59:00,0,0.10936818,nurture,🟢 Nurture,🟢 Nurture
15862.0,8,4,832.88,5,4,3,543,0,At Risk,126.04788027544603,2011-12-01 13:28:00,0,0.32986444,monitor,🔵 Monitor,🔵 Monitor
15863.0,26,2,68.84,4,3,1,431,0,At Risk,42.029071416732485,2011-11-14 12:49:00,0,0.77046585,let_go,⚪ Let Go,⚪ Let Go
15864.0,22,6,1936.3200000000002,4,5,4,454,0,At Risk,480.27436358644,2011-11-17 13:32:00,0,0.07393758,nurture,🟢 Nurture,🟢 Nurture
15865.0,41,3,895.13,3,4,3,343,0,At Risk,275.61006457410963,2011-10-30 12:43:00,0,0.37729743,nurture,🟢 Nurture,🟢 Nurture
15866.0,101,1,211.89,2,2,1,221,0,At Risk,0.0,2011-08-30 14:09:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15867.0,5,15,3803.6,5,5,5,555,3,Loyal Customers,845.2289214126556,2011-12-04 13:32:00,0,0.009922908,nurture,🟢 Nurture,🟢 Nurture
15869.0,277,2,149.64,1,3,1,131,1,Hibernating,0.0,2011-03-07 17:23:00,1,0.7604684,let_go,⚪ Let Go,⚪ Let Go
15870.0,33,1,351.44,4,2,2,422,0,At Risk,0.0,2011-11-07 10:58:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
15872.0,15,2,316.25,4,3,2,432,0,At Risk,0.0,2011-11-25 11:55:00,0,0.74204737,let_go,⚪ Let Go,⚪ Let Go
15874.0,64,7,4405.88,3,5,5,355,0,At Risk,1191.589140738526,2011-10-07 12:31:00,0,0.13197488,nurture,🟢 Nurture,🟢 Nurture
15877.0,2,2,490.33,5,3,3,533,0,At Risk,765.0389318150367,2011-12-08 11:53:00,0,0.009995694,nurture,🟢 Nurture,🟢 Nurture
15880.0,369,1,329.03000000000003,1,2,2,122,1,Hibernating,0.0,2010-12-05 13:00:00,1,0.7176327,let_go,⚪ Let Go,⚪ Let Go
15881.0,312,5,501.39000000000004,1,4,3,143,1,Hibernating,113.99578754703836,2011-01-31 16:59:00,1,0.513817,let_go,⚪ Let Go,⚪ Let Go
15882.0,199,4,514.08,1,4,3,143,1,Hibernating,55.35974222757656,2011-05-25 11:35:00,1,0.8848115,let_go,⚪ Let Go,⚪ Let Go
15883.0,2,2,396.48,5,3,2,532,0,At Risk,582.4622989822558,2011-12-07 17:05:00,0,0.008178444,nurture,🟢 Nurture,🟢 Nurture
15885.0,93,1,349.35,2,2,2,222,0,At Risk,0.0,2011-09-07 14:56:00,1,0.70767343,let_go,⚪ Let Go,⚪ Let Go
15886.0,60,1,181.09,3,2,1,321,0,At Risk,0.0,2011-10-10 14:25:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15888.0,81,1,162.64,2,2,1,221,0,At Risk,0.0,2011-09-20 12:30:00,0,0.77871877,let_go,⚪ Let Go,⚪ Let Go
15889.0,157,2,400.77,2,3,2,232,1,Hibernating,50.416524750431186,2011-07-06 11:10:00,1,0.8408827,let_go,⚪ Let Go,⚪ Let Go
15891.0,227,1,509.13,1,2,3,123,1,Hibernating,0.0,2011-04-27 12:35:00,1,0.6685883,let_go,⚪ Let Go,⚪ Let Go
15894.0,253,2,257.6,1,3,2,132,1,Hibernating,41.0248497684562,2011-03-31 13:50:00,1,0.7097158,let_go,⚪ Let Go,⚪ Let Go
15895.0,150,1,179.17,2,2,1,221,1,Hibernating,0.0,2011-07-13 10:27:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15897.0,194,2,208.59,1,3,1,131,1,Hibernating,0.0,2011-05-29 13:50:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15898.0,1,5,1383.83,5,4,4,544,0,At Risk,255.4881676700572,2011-12-08 15:23:00,0,0.2614477,nurture,🟢 Nurture,🟢 Nurture
15899.0,369,1,56.25,1,2,1,121,1,Hibernating,0.0,2010-12-06 10:36:00,1,0.8278831,let_go,⚪ Let Go,⚪ Let Go
15900.0,24,1,337.28,4,2,2,422,0,At Risk,0.0,2011-11-16 12:19:00,0,0.70767343,let_go,⚪ Let Go,⚪ Let Go
15901.0,17,3,349.75,4,4,2,442,0,At Risk,150.65886511616839,2011-11-23 12:43:00,0,0.22129644,monitor,🔵 Monitor,🔵 Monitor
15903.0,10,7,5126.76,5,5,5,555,0,At Risk,1468.8639443236632,2011-11-30 08:08:00,0,0.030034631,nurture,🟢 Nurture,🟢 Nurture
15904.0,8,1,164.68,5,2,1,521,0,At Risk,0.0,2011-12-01 14:50:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15906.0,20,7,1567.69,4,5,4,454,0,At Risk,408.76900130490384,2011-11-20 12:24:00,0,0.03826091,nurture,🟢 Nurture,🟢 Nurture
15907.0,4,3,881.87,5,4,3,543,0,At Risk,316.0377724504708,2011-12-06 12:21:00,0,0.28578776,nurture,🟢 Nurture,🟢 Nurture
15909.0,174,1,191.94,2,2,1,221,1,Hibernating,0.0,2011-06-19 10:38:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
15910.0,1,8,1228.88,5,5,4,554,0,At Risk,296.9384928417437,2011-12-09 10:51:00,0,0.07034273,nurture,🟢 Nurture,🟢 Nurture
15912.0,178,2,264.62,2,3,2,232,1,Hibernating,71.19045862939012,2011-06-14 14:29:00,1,0.7220697,let_go,⚪ Let Go,⚪ Let Go
15916.0,16,8,1502.8600000000001,4,5,4,454,0,At Risk,309.53783141158385,2011-11-23 13:46:00,0,0.1391954,nurture,🟢 Nurture,🟢 Nurture
